Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","388","Jamaïque","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","388","Jamaïque","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","388","Jamaïque","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","53","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","43","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","404","Kenya","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","404","Kenya","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","404","Kenya","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","40","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","417","Kirghizistan","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","417","Kirghizistan","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","417","Kirghizistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","296","Kiribati","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","296","Kiribati","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","296","Kiribati","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","256","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","426","Lesotho","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","426","Lesotho","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","426","Lesotho","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","422","Liban","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","422","Liban","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","422","Liban","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","60","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","430","Libéria","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","430","Libéria","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","430","Libéria","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","64","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","15","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","807","Macédoine du Nord","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","807","Macédoine du Nord","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","807","Macédoine du Nord","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","11","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","450","Madagascar","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","450","Madagascar","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","450","Madagascar","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","22","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","458","Malaisie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","458","Malaisie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","458","Malaisie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","454","Malawi","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","454","Malawi","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","454","Malawi","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","129","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","466","Mali","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","466","Mali","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","466","Mali","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","15","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","19","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","504","Maroc","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","504","Maroc","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","504","Maroc","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","480","Maurice","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","480","Maurice","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","480","Maurice","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","35","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","484","Mexique","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","484","Mexique","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","484","Mexique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","124","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","211","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","16","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","67","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","11","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","238","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20182020","2018-2020","%","19","E","Valeur estimée",""
